In time 165:	252 flows created	0 flows accepted	2175 group accepted	252 flows refused	0 flows deleted	59190 in switches	
In time 166:	246 flows created	0 flows accepted	2175 group accepted	246 flows refused	0 flows deleted	59190 in switches	
In time 167:	248 flows created	0 flows accepted	2175 group accepted	248 flows refused	0 flows deleted	59190 in switches	
In time 168:	245 flows created	0 flows accepted	2175 group accepted	245 flows refused	0 flows deleted	59190 in switches	
In time 169:	246 flows created	0 flows accepted	2175 group accepted	246 flows refused	0 flows deleted	59190 in switches	
In time 170:	248 flows created	0 flows accepted	2175 group accepted	248 flows refused	0 flows deleted	59190 in switches	
In time 171:	245 flows created	0 flows accepted	2175 group accepted	245 flows refused	0 flows deleted	59190 in switches	
In time 172:	248 flows created	0 flows accepted	2175 group accepted	248 flows refused	0 flows deleted	59190 in switches	
In time 173:	249 flows created	0 flows accepted	2175 group accepted	249 flows refused	0 flows deleted	59190 in switches	
In time 174:	248 flows created	0 flows accepted	2175 group accepted	248 flows refused	0 flows deleted	59190 in switches	
In time 175:	245 flows created	0 flows accepted	2175 group accepted	245 flows refused	0 flows deleted	59190 in switches	
In time 176:	250 flows created	0 flows accepted	2175 group accepted	250 flows refused	0 flows deleted	59190 in switches	
In time 177:	247 flows created	1 flows accepted	2176 group accepted	246 flows refused	0 flows deleted	59204 in switches	
In time 178:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 179:	248 flows created	0 flows accepted	2176 group accepted	248 flows refused	0 flows deleted	59204 in switches	
In time 180:	243 flows created	0 flows accepted	2176 group accepted	243 flows refused	0 flows deleted	59204 in switches	
In time 181:	244 flows created	0 flows accepted	2176 group accepted	244 flows refused	0 flows deleted	59204 in switches	
In time 182:	249 flows created	0 flows accepted	2176 group accepted	249 flows refused	0 flows deleted	59204 in switches	
In time 183:	249 flows created	0 flows accepted	2176 group accepted	249 flows refused	0 flows deleted	59204 in switches	
In time 184:	246 flows created	0 flows accepted	2176 group accepted	246 flows refused	0 flows deleted	59204 in switches	
In time 185:	245 flows created	0 flows accepted	2176 group accepted	245 flows refused	0 flows deleted	59204 in switches	
In time 186:	243 flows created	0 flows accepted	2176 group accepted	243 flows refused	0 flows deleted	59204 in switches	
In time 187:	248 flows created	0 flows accepted	2176 group accepted	248 flows refused	0 flows deleted	59204 in switches	
In time 188:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 189:	245 flows created	0 flows accepted	2176 group accepted	245 flows refused	0 flows deleted	59204 in switches	
In time 190:	245 flows created	0 flows accepted	2176 group accepted	245 flows refused	0 flows deleted	59204 in switches	
In time 191:	244 flows created	0 flows accepted	2176 group accepted	244 flows refused	0 flows deleted	59204 in switches	
In time 192:	245 flows created	0 flows accepted	2176 group accepted	245 flows refused	0 flows deleted	59204 in switches	
In time 193:	250 flows created	0 flows accepted	2176 group accepted	250 flows refused	0 flows deleted	59204 in switches	
In time 194:	249 flows created	0 flows accepted	2176 group accepted	249 flows refused	0 flows deleted	59204 in switches	
In time 195:	243 flows created	0 flows accepted	2176 group accepted	243 flows refused	0 flows deleted	59204 in switches	
In time 196:	244 flows created	0 flows accepted	2176 group accepted	244 flows refused	0 flows deleted	59204 in switches	
In time 197:	248 flows created	0 flows accepted	2176 group accepted	248 flows refused	0 flows deleted	59204 in switches	
In time 198:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 199:	248 flows created	0 flows accepted	2176 group accepted	248 flows refused	0 flows deleted	59204 in switches	
In time 200:	239 flows created	0 flows accepted	2176 group accepted	239 flows refused	0 flows deleted	59204 in switches	
In time 201:	241 flows created	0 flows accepted	2176 group accepted	241 flows refused	0 flows deleted	59204 in switches	
In time 202:	249 flows created	0 flows accepted	2176 group accepted	249 flows refused	0 flows deleted	59204 in switches	
In time 203:	241 flows created	0 flows accepted	2176 group accepted	241 flows refused	0 flows deleted	59204 in switches	
In time 204:	249 flows created	0 flows accepted	2176 group accepted	249 flows refused	0 flows deleted	59204 in switches	
In time 205:	251 flows created	0 flows accepted	2176 group accepted	251 flows refused	0 flows deleted	59204 in switches	
In time 206:	246 flows created	0 flows accepted	2176 group accepted	246 flows refused	0 flows deleted	59204 in switches	
In time 207:	246 flows created	0 flows accepted	2176 group accepted	246 flows refused	0 flows deleted	59204 in switches	
In time 208:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 209:	245 flows created	0 flows accepted	2176 group accepted	245 flows refused	0 flows deleted	59204 in switches	
In time 210:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 211:	250 flows created	0 flows accepted	2176 group accepted	250 flows refused	0 flows deleted	59204 in switches	
In time 212:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 213:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 214:	246 flows created	0 flows accepted	2176 group accepted	246 flows refused	0 flows deleted	59204 in switches	
In time 215:	246 flows created	0 flows accepted	2176 group accepted	246 flows refused	0 flows deleted	59204 in switches	
In time 216:	244 flows created	0 flows accepted	2176 group accepted	244 flows refused	0 flows deleted	59204 in switches	
In time 217:	246 flows created	0 flows accepted	2176 group accepted	246 flows refused	0 flows deleted	59204 in switches	
In time 218:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 219:	243 flows created	0 flows accepted	2176 group accepted	243 flows refused	0 flows deleted	59204 in switches	
In time 220:	244 flows created	0 flows accepted	2176 group accepted	244 flows refused	0 flows deleted	59204 in switches	
In time 221:	252 flows created	0 flows accepted	2176 group accepted	252 flows refused	0 flows deleted	59204 in switches	
In time 222:	243 flows created	0 flows accepted	2176 group accepted	243 flows refused	0 flows deleted	59204 in switches	
