In time 179:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 180:	250 flows created	0 flows accepted	2106 group accepted	250 flows refused	0 flows deleted	62976 in switches	
In time 181:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 182:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 183:	244 flows created	0 flows accepted	2106 group accepted	244 flows refused	0 flows deleted	62976 in switches	
In time 184:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 185:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 186:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 187:	250 flows created	0 flows accepted	2106 group accepted	250 flows refused	0 flows deleted	62976 in switches	
In time 188:	243 flows created	0 flows accepted	2106 group accepted	243 flows refused	0 flows deleted	62976 in switches	
In time 189:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 190:	243 flows created	0 flows accepted	2106 group accepted	243 flows refused	0 flows deleted	62976 in switches	
In time 191:	242 flows created	0 flows accepted	2106 group accepted	242 flows refused	0 flows deleted	62976 in switches	
In time 192:	250 flows created	0 flows accepted	2106 group accepted	250 flows refused	0 flows deleted	62976 in switches	
In time 193:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 194:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 195:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 196:	243 flows created	0 flows accepted	2106 group accepted	243 flows refused	0 flows deleted	62976 in switches	
In time 197:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 198:	251 flows created	0 flows accepted	2106 group accepted	251 flows refused	0 flows deleted	62976 in switches	
In time 199:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 200:	244 flows created	0 flows accepted	2106 group accepted	244 flows refused	0 flows deleted	62976 in switches	
In time 201:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 202:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 203:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 204:	250 flows created	0 flows accepted	2106 group accepted	250 flows refused	0 flows deleted	62976 in switches	
In time 205:	252 flows created	0 flows accepted	2106 group accepted	252 flows refused	0 flows deleted	62976 in switches	
In time 206:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 207:	243 flows created	0 flows accepted	2106 group accepted	243 flows refused	0 flows deleted	62976 in switches	
In time 208:	250 flows created	0 flows accepted	2106 group accepted	250 flows refused	0 flows deleted	62976 in switches	
In time 209:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 210:	251 flows created	0 flows accepted	2106 group accepted	251 flows refused	0 flows deleted	62976 in switches	
In time 211:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 212:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 213:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 214:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 215:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 216:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 217:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 218:	244 flows created	0 flows accepted	2106 group accepted	244 flows refused	0 flows deleted	62976 in switches	
In time 219:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 220:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 221:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 222:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 223:	241 flows created	0 flows accepted	2106 group accepted	241 flows refused	0 flows deleted	62976 in switches	
In time 224:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 225:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 226:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 227:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 228:	252 flows created	0 flows accepted	2106 group accepted	252 flows refused	0 flows deleted	62976 in switches	
In time 229:	244 flows created	0 flows accepted	2106 group accepted	244 flows refused	0 flows deleted	62976 in switches	
In time 230:	240 flows created	0 flows accepted	2106 group accepted	240 flows refused	0 flows deleted	62976 in switches	
In time 231:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 232:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 233:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 234:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 235:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 236:	241 flows created	0 flows accepted	2106 group accepted	241 flows refused	0 flows deleted	62976 in switches	
In time 237:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 238:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 239:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 240:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 241:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 242:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 243:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 244:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 245:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 246:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 247:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 248:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 249:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 250:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 251:	252 flows created	0 flows accepted	2106 group accepted	252 flows refused	0 flows deleted	62976 in switches	
In time 252:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 253:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 254:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 255:	243 flows created	0 flows accepted	2106 group accepted	243 flows refused	0 flows deleted	62976 in switches	
In time 256:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 257:	250 flows created	0 flows accepted	2106 group accepted	250 flows refused	0 flows deleted	62976 in switches	
In time 258:	242 flows created	0 flows accepted	2106 group accepted	242 flows refused	0 flows deleted	62976 in switches	
In time 259:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 260:	240 flows created	0 flows accepted	2106 group accepted	240 flows refused	0 flows deleted	62976 in switches	
In time 261:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 262:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 263:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 264:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 265:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 266:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 267:	244 flows created	0 flows accepted	2106 group accepted	244 flows refused	0 flows deleted	62976 in switches	
